time_h,glucose_gL,biomass_gL,ethanol_gL,tyrosol_gL,mu_1h,qS_mmol_gDCW_h
156.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
157,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
157.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
157.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
157.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
158,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
158.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
158.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
158.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
159,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
159.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
159.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
159.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
160,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
160.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
160.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
160.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
161,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
161.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
161.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
161.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
162,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
162.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
162.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
162.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
163,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
163.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
163.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
163.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
164,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
164.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
164.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
164.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
165,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
165.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
165.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
165.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
166,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
166.25,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
166.5,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
166.75,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
167,0,1.45806403191093,31.8598224371301,11.7478361243168,0,0
